,time,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,new_Col1,col2
4639,1620022089,-6.5976562,-1.2558593,3.8085937000000007,-0.8544921999999998,21.0571289,-46.7529297,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4640,1620022089,-6.5742187,-1.0683593,3.7949219,-2.5634765,29.418945299999997,-49.2553711,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4641,1620022089,-6.6445312,-0.8945313,3.7949219,-8.5449219,20.6298828,-28.137207,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4642,1620022089,-6.671875,-0.8613281999999999,3.734375,-12.8173828,14.099120999999998,1.1596678999999999,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4643,1620022089,-6.662109399999999,-0.9277344000000001,3.6640625,-21.3012695,0.6713868000000001,32.1044921,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4644,1620022089,-6.703125,-1.0996093,3.7421875,-24.7192383,10.4370117,37.3535156,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:09,
4645,1620022090,-6.609375,-0.9316406999999999,3.7246094,-28.808593699999996,37.2924804,-8.9111328,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4646,1620022090,-6.6328125,-0.9101563,3.8007812000000007,-34.8510742,22.277832,16.5405273,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4647,1620022090,-6.587890600000001,-0.9902344000000001,3.8144531,-32.8979492,30.3344726,26.306152299999997,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4648,1620022090,-6.595703100000001,-1.09375,3.8457031,-32.7758789,27.8930664,19.0429687,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4649,1620022090,-6.595703100000001,-1.1542968,3.8671875,-44.3115234,10.0097656,18.3105468,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4650,1620022090,-6.5703125,-1.1699218,3.84375,-44.1284179,23.6206054,13.244628899999999,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4651,1620022090,-6.5507812,-1.1835937,3.8945312000000007,-29.1137695,55.725097600000005,-8.1787109,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4652,1620022090,-6.5527344,-1.1640625,3.9316406,-11.1694336,46.5698242,-16.8457031,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4653,1620022090,-6.583984399999999,-1.1503906000000002,3.9570312000000007,10.0708007,3.90625,-34.1186523,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4654,1620022090,-6.65625,-1.0039062,3.8808594,18.8598633,-40.2221679,-33.264160100000005,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4655,1620022090,-6.609375,-0.9726563,3.7988281,8.4838867,-47.1191406,-11.4746094,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4656,1620022090,-6.6054687,-1.0917968,3.8105469,15.197753899999999,2.9296875,8.0566406,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4657,1620022090,-6.623046899999999,-1.1796875,3.8144531,22.4609375,25.2075195,18.7377929,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4658,1620022090,-6.6210937,-1.2578125,3.9199219,24.9633789,-3.2958983999999996,6.958007799999999,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4659,1620022090,-6.5976562,-1.28125,3.8964844,28.3813476,-33.020019500000004,-23.6816406,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4660,1620022090,-6.673828100000001,-1.1875,3.7851562000000007,37.8417969,-27.9541016,-42.3583984,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4661,1620022090,-6.591796899999999,-1.0195312,3.7011719,49.6826172,-9.9487305,-44.4946289,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4662,1620022090,-6.650390600000001,-0.9257813,3.7558594,27.5878906,-21.8505859,-23.4375,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4663,1620022090,-6.7070312,-0.8945313,3.8066406,13.7939453,-19.8364258,7.934570299999999,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4664,1620022090,-6.671875,-1.0996093,3.6835937000000007,1.953125,-6.8969727,35.3393554,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
4665,1620022090,-6.623046899999999,-1.1953125,3.6875,1.5258789,13.7329101,28.015136699999996,-0.1751953,0.0063476999999999995,0.060302699999999994,2021-05-03 11:38:10,
